tick,duration_ns
1140,2715978
1141,2200895
1142,2959042
1143,3706397
1144,4238972
1145,2670605
1146,3491518
1147,3016887
1148,3246998
1149,5278463
1150,3479818
1151,2723596
1152,5319347
1153,5512997
1154,2879366
1155,4098694
1156,2573038
1157,2483963
1158,3180513
1159,6064661
1160,4197635
1161,1735526
1162,2442427
1163,4048987
1164,2270976
1165,2304292
1166,3253288
1167,2508255
1168,2315830
1169,2065178
1170,2016204
1171,1913381
1172,2776502
1173,2341824
1174,1957095
1175,1883399
1176,2036194
1177,1912506
1178,2052561
1179,4424930
1180,1988727
1181,1891430
1182,4364227
1183,1627038
1184,3613346
1185,2000875
1186,2576863
1187,3591089
1188,2259768
1189,2106169
1190,2004475
1191,4046248
1192,4829444
1193,3904623
1194,3050555
1195,15285717
1196,5835600
1197,5280727
1198,4362474
1199,3524900
1200,2257943
1201,3049601
1202,9084998
1203,3084892
1204,4021779
1205,1171824
1206,6338166
1207,5729559
1208,5589348
1209,5452511
1210,4138134
1211,5500363
1212,6398435
1213,4491785
1214,3537464
1215,3859749
1216,1929572
1217,9185001
1218,2821517
1219,5233912
1220,3829014
1221,2699672
1222,5362749
1223,4445999
1224,3911906
1225,2705782
1226,2262298
1227,3439546
1228,2434958
1229,3956627
1230,1647179
1231,4274809
1232,1328848
1233,4370842
1234,4506449
1235,9955842
1236,3408293
1237,1829673
1238,3507346
1239,5650435
1240,5123099
1241,5159302
1242,4865385
1243,4087825
1244,2610291
1245,1517807
1246,4750582
1247,5143029
1248,1294723
1249,1268927
1250,2110123
1251,3143418
1252,2006584
1253,2115565
1254,2549473
1255,4144507
1256,5780481
1257,5265976
1258,3874583
1259,1329239
1260,1316740
1261,5949199
1262,3611066
1263,2612793
1264,2831308
1265,2404029
1266,2472867
1267,4763952
1268,5758700
1269,2166608
1270,3161933
1271,4593880
1272,3113812
1273,5074007
1274,6733624
1275,4430622
1276,3329579
1277,4532961
1278,4692943
1279,4200211
1280,1163179
1281,3396381
1282,2954873
1283,4996700
1284,6520855
1285,5273021
1286,3072836
1287,4036748
1288,5776993
1289,5675710
1290,5132462
1291,4325488
1292,2819219
1293,2631097
1294,4907969
1295,5418831
1296,2172345
1297,7764324
1298,4118836
1299,5297826
1300,4091030
1301,1152860
1302,4533987
1303,3542230
1304,3659219
1305,2160691
1306,3416503
1307,2764697
1308,3883820
1309,2324179
1310,4185242
1311,8270594
1312,1207013
1313,2727875
1314,4259466
1315,3780497
1316,4059655
1317,18169195
1318,3695964
1319,1305382
1320,8858629
1321,3728976
1322,3962888
1323,2143428
1324,6726940
1325,3789833
1326,4281548
1327,9652907
1328,4134331
1329,3321010
1330,2647509
1331,2431738
1332,3482637
1333,1340222
1334,2135510
1335,2122655
1336,6365364
1337,3671148
1338,1534919
1339,5572957
1340,2275539
1341,6181244
1342,1931257
1343,1169315
1344,2383520
1345,1911009
1346,1973320
1347,1324561
1348,1177870
1349,1261954
1350,1185193
1351,1199968
1352,1417450
1353,4274144
1354,1648266
1355,2421204
1356,2438306
1357,3574940
1358,4174357
1359,3864405
1360,1939726
1361,3528321
1362,2120767
1363,1245865
1364,1434796
1365,1201349
1366,11637791
1367,4726796
1368,3057436
1369,4667612
1370,2782290
1371,3680467
1372,3787382
1373,2854830
1374,2464604
1375,2262025
1376,1332708
1377,1139501
1378,1166995
1379,1129655
1380,1547293
1381,1315067
1382,1135364
1383,2545470
1384,2412254
1385,5456683
1386,3308336
1387,1613272
1388,2959950
1389,3807676
1390,2040211
1391,2191269
1392,2472495
1393,2743550
1394,2702461
1395,2305647
1396,3372972
1397,2497777
1398,3912462
1399,3578957
1400,3790497
1401,1898848
1402,3903377
1403,7140480
1404,3974716
1405,3510661
1406,4594097
1407,2387695
1408,4582111
1409,3689934
1410,2851502
1411,2480827
1412,3542096
1413,3848253
1414,2978174
1415,2543257
1416,3117431
1417,3376834
1418,1103133
1419,1907602
1420,3239179
1421,2080537
1422,4381303
1423,3485111
1424,4185768
1425,3284412
1426,2284377
1427,2762712
1428,2462410
1429,3448599
1430,5697948
1431,5984690
1432,5266027
1433,3882327
1434,3984046
1435,7684120
1436,3821518
1437,3707085
1438,3721580
1439,1209449
1440,3805561
1441,2390756
1442,2561913
1443,2095536
1444,2608766
1445,2087121
1446,5626149
1447,10067948
1448,2818977
1449,2526132
1450,1231591
1451,2668095
1452,2238082
1453,2452645
1454,4468258
1455,1962771
1456,2467203
1457,3658751
1458,2440210
1459,3102466
1460,2419703
1461,2341618
1462,2353370
1463,5612297
1464,5375010
1465,3831090
1466,2961566
1467,9317178
1468,4895831
1469,2339350
1470,2985847
1471,2024243
1472,2978082
1473,2043753
1474,5741493
1475,3895708
1476,2466136
1477,2631279
1478,2288610
1479,18176566
1480,2834679
1481,2336017
1482,1678240
1483,4737002
1484,3980770
1485,2486786
1486,3765670
1487,6252287
1488,6547388
1489,2611745
1490,3047053
1491,4234528
1492,1906245
1493,2216936
1494,4734166
1495,5558605
1496,5657353
1497,2413090
1498,4946208
1499,3850336
1500,8904658
1501,2535642
1502,3888889
1503,2499801
1504,5262435
1505,2877720
1506,4136178
1507,3403320
1508,5377968
